Image,Noise Reduction,Filter Size,CLAHE,Grid Size,Pct,static_foreground_removal,Dilation,Opening,Closing,Smoothing_after_morph,objects_before_post_processing,objects_after_post_processing,TP,FP,FN,Precision,Recall,F1,RMSE
3,Gaussian,5,True,8,50,True,False,True,False,False,589,90,52,43,82,0.5473684210526316,0.3880597014925373,0.45414847161572053,39.0
3,Gaussian,5,True,8,50,True,False,True,False,True,349,133,81,65,53,0.5547945205479452,0.6044776119402985,0.5785714285714286,12.0
3,Gaussian,5,True,8,50,True,False,True,True,False,336,88,66,36,68,0.6470588235294118,0.4925373134328358,0.5593220338983051,32.0
3,Gaussian,5,True,8,50,True,False,True,True,True,305,126,79,62,55,0.5602836879432624,0.5895522388059702,0.5745454545454546,7.0
3,Gaussian,5,True,8,50,True,True,False,False,False,593,126,74,62,60,0.5441176470588235,0.5522388059701493,0.5481481481481482,2.0
3,Gaussian,5,True,8,50,True,True,False,False,True,317,130,86,66,48,0.5657894736842105,0.6417910447761194,0.6013986013986014,18.0
3,Gaussian,5,True,8,50,True,True,False,True,False,280,90,75,40,59,0.6521739130434783,0.5597014925373134,0.6024096385542168,19.0
3,Gaussian,5,True,8,50,True,True,False,True,True,258,109,86,52,48,0.6231884057971014,0.6417910447761194,0.6323529411764706,4.0
3,Gaussian,5,True,8,50,True,True,True,False,False,395,126,74,62,60,0.5441176470588235,0.5522388059701493,0.5481481481481482,2.0
3,Gaussian,5,True,8,50,True,True,True,False,True,268,130,86,66,48,0.5657894736842105,0.6417910447761194,0.6013986013986014,18.0
3,Gaussian,5,True,8,50,True,True,True,True,False,236,90,75,40,59,0.6521739130434783,0.5597014925373134,0.6024096385542168,19.0
3,Gaussian,5,True,8,50,True,True,True,True,True,221,109,86,52,48,0.6231884057971014,0.6417910447761194,0.6323529411764706,4.0
3,Gaussian,5,False,8,20,True,False,False,False,False,1111,165,81,95,53,0.4602272727272727,0.6044776119402985,0.5225806451612903,42.0
3,Gaussian,5,False,8,20,True,False,False,False,True,466,177,94,107,40,0.46766169154228854,0.7014925373134329,0.5611940298507463,67.0
3,Gaussian,5,False,8,20,True,False,False,True,False,427,134,87,74,47,0.5403726708074534,0.6492537313432836,0.5898305084745763,27.0
3,Gaussian,5,False,8,20,True,False,False,True,True,380,160,95,92,39,0.5080213903743316,0.7089552238805971,0.5919003115264799,53.0
3,Gaussian,5,False,8,20,True,False,True,False,False,961,164,81,94,53,0.46285714285714286,0.6044776119402985,0.5242718446601942,41.0
3,Gaussian,5,False,8,20,True,False,True,False,True,397,176,94,106,40,0.47,0.7014925373134329,0.562874251497006,66.0
3,Gaussian,5,False,8,20,True,False,True,True,False,352,132,87,72,47,0.5471698113207547,0.6492537313432836,0.5938566552901022,25.0
3,Gaussian,5,False,8,20,True,False,True,True,True,312,159,95,91,39,0.510752688172043,0.7089552238805971,0.59375,52.0
3,Gaussian,5,False,8,20,True,True,False,False,False,628,179,94,107,40,0.46766169154228854,0.7014925373134329,0.5611940298507463,67.0
3,Gaussian,5,False,8,20,True,True,False,False,True,327,146,98,86,36,0.532608695652174,0.7313432835820896,0.6163522012578616,50.0
3,Gaussian,5,False,8,20,True,True,False,True,False,277,103,96,51,38,0.6530612244897959,0.7164179104477612,0.6832740213523132,13.0
3,Gaussian,5,False,8,20,True,True,False,True,True,255,103,86,49,48,0.6370370370370371,0.6417910447761194,0.6394052044609665,1.0
3,Gaussian,5,False,8,20,True,True,True,False,False,478,177,94,106,40,0.47,0.7014925373134329,0.562874251497006,66.0
3,Gaussian,5,False,8,20,True,True,True,False,True,258,146,98,85,36,0.5355191256830601,0.7313432835820896,0.6182965299684543,49.0
3,Gaussian,5,False,8,20,True,True,True,True,False,202,101,96,49,38,0.6620689655172414,0.7164179104477612,0.6881720430107527,11.0
3,Gaussian,5,False,8,20,True,True,True,True,True,187,102,86,48,48,0.6417910447761194,0.6417910447761194,0.6417910447761194,0.0
3,Gaussian,5,False,8,35,True,False,False,False,False,702,69,34,37,100,0.4788732394366197,0.2537313432835821,0.33170731707317075,63.0
3,Gaussian,5,False,8,35,True,False,False,False,True,350,105,64,48,70,0.5714285714285714,0.47761194029850745,0.5203252032520325,22.0
3,Gaussian,5,False,8,35,True,False,False,True,False,339,70,47,31,87,0.6025641025641025,0.35074626865671643,0.44339622641509435,56.0
3,Gaussian,5,False,8,35,True,False,False,True,True,311,100,64,44,70,0.5925925925925926,0.47761194029850745,0.5289256198347108,26.0
3,Gaussian,5,False,8,35,True,False,True,False,False,605,70,34,38,100,0.4722222222222222,0.2537313432835821,0.3300970873786408,62.0
3,Gaussian,5,False,8,35,True,False,True,False,True,343,105,64,48,70,0.5714285714285714,0.47761194029850745,0.5203252032520325,22.0
